script_path,language,algorithm,primitive,function_pattern,key_size
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ec.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ec.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ec.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ec.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ec.py,py,ECC,public-key,secp256r1,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ec.py,py,ECC,public-key,secp256r1,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ec.py,py,ECC,public-key,secp256r1,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ec.py,py,ECC,public-key,secp256r1,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ec.py,py,ECC,public-key,secp256r1,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ec.py,py,ECC,public-key,secp256r1,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ec.py,py,ECC,public-key,secp256r1,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ec.py,py,ECC,public-key,secp256r1,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ec.py,py,ECC,public-key,secp256r1,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/asymmetric/ed25519.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/pkcs12.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/pkcs12.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/pkcs12.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/pkcs7.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/pkcs7.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,secp256r1,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,secp256r1,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/hazmat/primitives/serialization/ssh.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/x509/base.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/x509/base.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/x509/base.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/x509/base.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/x509/base.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/x509/base.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/x509/extensions.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/x509/extensions.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/x509/extensions.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),1
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/x509/oid.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/x509/oid.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/x509/oid.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/cryptography/x509/oid.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,secp256r1,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),256
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),384
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),512
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/algorithms.py,py,HMAC,MAC,hmac\.new,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/api_jwk.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/utils.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/utils.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/utils.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/utils.py,py,ECC,public-key,EllipticCurve,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/jwt/utils.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/oauthlib/oauth1/rfc5849/__init__.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),1
/snap/core22/2339/usr/lib/python3/dist-packages/oauthlib/oauth1/rfc5849/signature.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),1
/snap/core22/2339/usr/lib/python3/dist-packages/oauthlib/oauth1/rfc5849/signature.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),256
/snap/core22/2339/usr/lib/python3/dist-packages/oauthlib/oauth1/rfc5849/signature.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),512
/snap/core22/2339/usr/lib/python3/dist-packages/oauthlib/oauth1/rfc5849/signature.py,py,HMAC,MAC,hmac\.new,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/oauthlib/oauth2/rfc6749/tokens.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),1
/snap/core22/2339/usr/lib/python3/dist-packages/oauthlib/oauth2/rfc6749/tokens.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),256
/snap/core22/2339/usr/lib/python3/dist-packages/oauthlib/oauth2/rfc6749/tokens.py,py,HMAC,MAC,hmac\.new,unknown
/snap/core22/2339/usr/lib/python3/dist-packages/oauthlib/oauth2/rfc6749/clients/base.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),256
/snap/core22/2339/usr/lib/python3/dist-packages/oauthlib/oauth2/rfc6749/grant_types/authorization_code.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),256
/snap/core22/2339/usr/lib/python3/dist-packages/oauthlib/openid/connect/core/grant_types/base.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),256
/snap/core22/2339/usr/lib/python3/dist-packages/requests/auth.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),1
/snap/core22/2339/usr/lib/python3/dist-packages/requests/auth.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),256
/snap/core22/2339/usr/lib/python3/dist-packages/requests/auth.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),512
/snap/core22/2339/usr/lib/python3/dist-packages/requests/auth.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),1
/snap/core22/2339/usr/lib/python3.10/hashlib.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),224
/snap/core22/2339/usr/lib/python3.10/multiprocessing/connection.py,py,HMAC,MAC,hmac\.new,unknown
/snap/core22/2339/usr/lib/python3.10/multiprocessing/connection.py,py,HMAC,MAC,hmac\.new,unknown
/snap/core22/2339/usr/lib/python3.10/urllib/request.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),1
/snap/core22/2339/usr/lib/python3.10/urllib/request.py,py,SHA,hash,hashlib\.sha(1|224|256|384|512),1
/snap/core22/2292/usr/lib/python3/dist-packages/cloudinit/ssh_util.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2292/usr/lib/python3/dist-packages/cloudinit/ssh_util.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2292/usr/lib/python3/dist-packages/cloudinit/ssh_util.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2292/usr/lib/python3/dist-packages/cloudinit/ssh_util.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2292/usr/lib/python3/dist-packages/cloudinit/ssh_util.py,py,ECC,public-key,ed25519,unknown
/snap/core22/2292/usr/lib/python3/dist-packages/cloudinit/ssh_util.py,py,ECC,public-key,ed25519,unknown
